Datetime_end_utc	SO2_BJE	SO2_VIJ	CO_BJE	CO_VIJ	O3_BJE	NO_BJE	NO2_BJE	NOx_BJE	NO_VIJ	NO2_VIJ	NOx_VIJ	PM10_BJE	PM10_VIJ	PM25_BJE
2022-07-19 01:00:00	14.67179966	14.81000042	0.268878013	0.150000006	139.4140015	1.546569943	5.617000103	7.163499832	0.209999993	3.880000114	4.090000153	14.74409962	21.16609955	6.833099842
2022-07-19 02:00:00	14.75759983	13.68000031	0.260598004	0.140000001	159.2890015	1.744560003	5.186999798	6.931499958	0.07	2.75999999	2.829999924	13.39920044	22.66740036	6.831600189
2022-07-19 03:00:00	12.27420044	12.57999992	0.227359995	0.129999995	133.7189941	1.663810015	4.52218008	6.18599987	0.100000001	2.029999971	2.140000105	12.84449959	19.24869919	6.751299858
2022-07-19 04:00:00	11.64929962	10.89000034	0.199454993	0.140000001	130.3509979	1.709630013	3.78869009	5.498300076	-0.059999999	1.440000057	1.379999995	11.27190018	21.83460045	6.63380003
2022-07-19 05:00:00		9.020000458		0.129999995					0.079999998	1.720000029	1.799999952		20.16640091	
2022-07-19 06:00:00	8.81000042	7.769999981	0.166525006	0.239999995	114.3919983	1.59326005	4.14549017	5.738699913	0.219999999	2.720000029	2.940000057	11.08160019	21.83419991	6.693999767
2022-07-19 07:00:00	8.956600189	7.309999943	0.160950005	0.180000007	109.5339966	1.749060035	4.441800117	6.190899849	1.850000024	7.210000038	9.069999695	11.53059959	19.83390045	6.895299911
2022-07-19 08:00:00	9.966300011	8.649999619	0.186695993	0.25	99.5530014	2.47548008	8.722599983	11.19810009	4.269999981	16.03000069	20.29999924	14.77019978	18.99290085	7.776299953
2022-07-19 09:00:00	10.57919979	10.42000008	0.267701	0.560000002	78.38800049	3.978290081	25.33009911	29.3083992	8.010000229	32.79000092	40.79000092	22.16990089	31.82570076	10.10149956
2022-07-19 10:00:00	11.56709957	11.30000019	0.273550004	0.479999989	98.12799835	3.668950081	24.27799988	27.94689941	7.949999809	32.41999817	40.36999893	22.19280052	53.57899857	9.466600418
2022-07-19 11:00:00	10.79049969	11.14000034	0.272922009	0.460000008	113.7539978	3.047480106	22.80509949	25.8526001	5.46999979	28.63999939	34.11000061	24.46430016	68.4240036	9.560700417
2022-07-19 12:00:00	9.392700195	7.570000172	0.274773985	0.230000004	129.2120056	2.676059961	18.45859909	21.13459969	4.429999828	20.42000008	24.86000061	21.4904995	40.73649979	8.641799927
2022-07-19 13:00:00	9.728300095	4.449999809	0.260372996	0.189999998	152.3090057	2.165260077	13.32859993	15.4939003	5.139999866	8.449999809	13.60000038	20.70299911	46.35540009	7.996399879
2022-07-19 14:00:00	9.932100296	8.619999886	0.238976002	0.319999993	157.9649963	2.00928998	12.20250034	14.21179962	4.920000076	18.5	23.42000008	20.1821003	17.41500092	7.520299911
2022-07-19 15:00:00	11.51949978	11.27000046	0.224475995	0.330000013	154.5670013	1.845190048	11.88819981	13.73330021	6.590000153	20.79999924	27.38999939	17.39139938	21.91710091	7.091599941
2022-07-19 16:00:00	30.64920044	43.20000076	0.216484994	0.50999999	162.5379944	2.008949995	16.53980064	18.54879951	10.06000042	34.29999924	44.36000061	20.90800095	21.99570084	7.939199924
2022-07-19 17:00:00		56.97000122		0.50999999					5.900000095	29.42000008	35.33000183		32.83430099	
2022-07-19 18:00:00	9.487999916	17.0	0.168377995	0.270000011	144.2830048	1.653259993	9.673100471	11.32629967	5.769999981	15.85999966	21.63999939	12.38850021	30.50219917	5.744999886
2022-07-19 19:00:00	6.991099834	3.269999981	0.131772995	0.209999993	152.3549957	1.178599954	3.586549997	4.76515007	2.309999943	7.210000038	9.520000458	11.43060017	24.16880035	5.551300049
2022-07-19 20:00:00	8.32460022	5.820000172	0.128487006	0.219999999	161.3580017	0.939970016	3.115420103	4.055399895	1.75999999	9.039999962	10.80000019	11.69979954	15.00010014	5.423900127
2022-07-19 21:00:00	12.41720009	9.699999809	0.133981004	0.25	173.878006	0.995310009	2.814059973	3.809380054	2.470000029	17.28000069	19.75	13.42619991	16.16180038	6.109200001
2022-07-19 22:00:00	12.54189968	6.059999943	0.130193993	0.460000008	168.4440002	0.969200015	3.048830032	4.01804018	1.690000057	13.86999989	15.56000042	22.42550087	28.25320053	7.998099804
2022-07-19 23:00:00	10.20149994	5.199999809	0.135043994	0.349999994	151.477005	0.919399977	4.834149837	5.753600121	1.269999981	11.86999989	13.14000034	21.91130066	19.50160027	7.860199928
2022-07-20 00:00:00	8.200200081	4.320000172	0.149608001	0.340000004	136.7890015	1.067589998	5.376100063	6.443699837	0.970000029	7.210000038	8.180000305	15.89550018	14.0	7.360799789
2022-07-20 01:00:00	7.420499802	3.309999943	0.153233007	0.319999993	138.845993	0.961070001	4.230110168	5.19119978	0.790000021	5.110000134	5.900000095	16.18799973	12.8366003	7.965799809
2022-07-20 02:00:00	6.885000229	2.589999914	0.153249994	0.300000012	145.8070068	1.11808002	3.122050047	4.240139961	0.620000005	3.829999924	4.449999809	15.3508997	3.983119965	8.025400162
2022-07-20 03:00:00	6.656599998	2.420000076	0.150349006	0.319999993	119.947998	1.001700044	3.08465004	4.086359978	0.629999995	2.680000067	3.309999943	15.57429981	45.17879868	8.588600159
2022-07-20 04:00:00	6.379799843	2.089999914	0.148496002	0.319999993	112.6880035	1.068619967	3.143539906	4.212170124	0.629999995	2.079999924	2.710000038	15.27980042	14.16609955	8.788200378
2022-07-20 05:00:00		1.899999976		0.400000006					0.689999998	2.289999962	2.980000019		15.99989986	
2022-07-20 06:00:00	5.88049984	1.419999957	0.147771001	0.430000007	102.2779999	1.186550021	2.417740107	3.604290009	1.169999957	3.599999905	4.769999981	15.90600014	15.58500004	9.455499649
2022-07-20 07:00:00	6.022699833	1.379999995	0.148641005	0.379999995	103.1460037	1.120329976	3.118330002	4.238669872	2.619999886	7.300000191	9.920000076	15.10470009	11.7468996	9.575799942
2022-07-20 08:00:00	6.309899807	1.850000024	0.28768	0.540000021	97.17900085	1.483800054	6.464000225	7.947800159	7.329999924	19.03000069	26.36000061	18.40769958	20.49799919	10.70149994
2022-07-20 09:00:00	6.734899998	2.880000114	0.273712009	0.839999974	72.99199677	4.492370129	23.18689919	27.67930031	14.32999992	39.58000183	53.90999985	26.7852993	28.90850067	12.93159962
2022-07-20 10:00:00	6.935100079	3.210000038	0.304951012	0.769999981	75.49099731	4.955619812	31.97400093	36.92950058	8.710000038	33.52000046	42.22999954	30.22100067	59.58800125	14.13570023
2022-07-20 11:00:00	7.622300148	4.239999771	0.286246002	0.699999988	100.9909973	3.325010061	30.20689964	33.5318985	9.640000343	38.61999893	48.25999832	29.85079956	47.98320007	13.67479992
2022-07-20 12:00:00	6.187200069	1.620000005	0.160757005	0.239999995	137.0890045	1.251569986	5.778800011	7.030399799	3.089999914	8.590000153	11.68000031	16.60040092	88.65000153	7.286900043
2022-07-20 13:00:00	5.97149992	1.470000029	0.127390996	0.25	147.8430023	1.171159983	1.864369988	3.035540104	2.99000001	8.760000229	11.75	13.04629993	48.51070023	6.211400032
2022-07-20 14:00:00	5.948800087	1.25	0.122009002	0.180000007	146.3950043	1.011219978	1.491119981	2.502340078	3.119999886	8.579999924	11.69999981	11.73009968	20.41909981	5.73759985
2022-07-20 15:00:00	5.796700001	1.019999981	0.119625002	0.170000002	148.5429993	1.069319963	1.747120023	2.816440105	4.159999847	10.10999966	14.26000023	8.380800247	13.83399963	4.621170044
2022-07-20 16:00:00	5.777200222	1.019999981	0.135994002	0.209999993	148.9869995	1.024180055	2.52305007	3.547240019	5.539999962	11.84000015	17.37000084	9.256500244	12.41499996	4.690589905
2022-07-20 17:00:00		1.269999981		0.340000004					5.829999924	17.95000076	23.78000069		16.83419991	
2022-07-20 18:00:00	25.69949913	30.79000092	0.192011997	0.529999971	157.7870026	1.855909944	18.06830025	19.92420006	15.5	38.5	54.0	21.61849976	15.58090019	9.515800476
2022-07-20 19:00:00	73.16899872	129.4499969	0.213972002	0.790000021	184.5930023	1.674180031	20.83139992	22.50569916	4.75	46.86000061	51.61999893	25.97960091	24.48950005	14.90460014
2022-07-20 20:00:00	21.82419968	33.09000015	0.175047994	0.469999999	161.602005	1.283560038	9.419500351	10.70300007	7.820000172	31.67000008	39.49000168	21.10000038	50.00799942	10.65429974
2022-07-20 21:00:00	6.693999767	4.710000038	0.147127002	0.349999994	158.7220001	1.091619968	3.866679907	4.958310127	1.0	17.70000076	18.70999908	15.58500004	29.74250031	8.164999962
2022-07-20 22:00:00	6.647099972	3.25999999	0.145579994	0.370000005	156.6289978	0.956749976	4.906040192	5.862800121	1.519999981	13.21000004	14.72999954	20.10980034	47.92100143	8.976200104
2022-07-20 23:00:00	6.755099773	2.609999895	0.145080999	0.340000004	142.6100006	1.043720007	5.330699921	6.374499798	1.799999952	11.32999992	13.13000011	22.12100029	33.84230042	9.42440033
2022-07-21 00:00:00	6.925499916	2.700000048	0.151106998	0.379999995	139.1970062	1.114969969	4.677899837	5.792900085	0.860000014	7.260000229	8.119999886	17.47340012	10.14999962	9.402000427
2022-07-21 01:00:00	7.683499813	2.890000105	0.149818003	0.330000013	139.6820068	1.187940001	4.303329945	5.491300106	0.720000029	3.589999914	4.309999943	16.92200089	12.33199978	9.542900085
2022-07-21 02:00:00	7.150000095	3.069999933	0.149479002	0.330000013	144.7089996	1.13451004	3.771450043	4.905960083	0.670000017	3.450000048	4.130000114	17.15410042	15.99989986	10.00510025
2022-07-21 03:00:00	6.792099953	2.99000001	0.150220007	0.319999993	117.4990005	1.175830007	3.535619974	4.711460114	0.689999998	2.450000048	3.150000095	16.67950058	15.58500004	10.09679985
2022-07-21 04:00:00	6.811500072	2.900000095	0.144274995	0.330000013	119.0019989	1.237220049	2.634469986	3.871690035	0.939999998	1.700000048	2.640000105	15.76500034	11.49800014	10.06159973
2022-07-21 05:00:00		2.75		0.349999994					0.720000029	1.820000052	2.539999962		17.08259964	
2022-07-21 06:00:00	6.689599991	2.539999962	0.134591997	0.370000005	120.2160034	1.200559974	2.231250048	3.431809902	1.110000014	2.75999999	3.869999886	15.77060032	17.91720009	10.08769989
2022-07-21 07:00:00	6.616899967	2.369999886	0.141633004	0.379999995	108.3030014	1.317630053	3.23239994	4.550030231	2.220000029	6.639999866	8.859999657	16.79859924	17.24909973	10.74090004
2022-07-21 08:00:00	6.858399868	2.660000086	0.154667005	0.449999988	102.2679977	1.31554997	6.174900055	7.490399837	5.039999962	15.88000011	20.92000008	17.65180016	19.83419991	11.00839996
2022-07-21 09:00:00	7.089600086	3.349999905	0.263092011	0.850000024	71.59999847	4.252540112	27.28199959	31.53450012	8.31000042	34.84999847	43.15999985	26.59210014	19.32769966	14.17339993
2022-07-21 10:00:00	7.341899872	3.269999981	0.272873014	0.709999979	90.20600128	3.799860001	31.92830086	35.72809982	6.429999828	31.64999962	38.06999969	30.93169975	34.7439003	14.89850044
2022-07-21 11:00:00	7.770500183	4.599999905	0.291916013	0.639999986	109.3470001	3.288710117	31.39030075	34.67900085	6.039999962	32.95999908	39.0	28.56760025	44.07550049	14.64190006
2022-07-21 12:00:00	8.499799728	6.53000021	0.283039987	0.600000024	153.6840057	2.4974401	26.02820015	28.52569962	4.639999866	31.26000023	35.90999985	33.02519989	54.69300079	16.08139992
2022-07-21 13:00:00	8.870400429	6.409999847	0.241972998	0.419999987	178.7440033	1.648589969	14.08469963	15.73320007	2.5	20.70999908	23.20999908	25.70700073	39.17050171	12.57489967
2022-07-21 14:00:00	7.820099831	5.050000191	0.220287994	0.49000001	172.9920044	1.733319998	12.54710007	14.28040028	5.889999866	27.23999977	33.13000107	22.16090012	30.41489983	9.960300446
2022-07-21 15:00:00	7.338699818	4.050000191	0.225894004	0.430000007	170.7449951	1.760640025	14.08279991	15.8434	8.390000343	27.71999931	36.09999847	21.64660072	34.08710098	9.255200386
2022-07-21 16:00:00	7.683499813	4.760000229	0.224122003	0.529999971	160.779007	1.864910007	14.83749962	16.70240021	14.60000038	38.95000076	53.54999924	19.23920059	24.58180046	9.226799965
2022-07-21 17:00:00		44.56000137		0.529999971					12.53999996	36.50999832	49.04999924		30.91720009	
2022-07-21 18:00:00	58.83399963	106.3099976	0.221285999	0.589999974	198.8890076	1.113240004	20.56380081	21.67700005	9.340000153	43.47999954	52.81999969	26.89159966	31.16180038	16.17620087
2022-07-21 19:00:00	47.38700104	80.80999756	0.218177006	0.810000002	178.1750031	1.022969961	20.4423008	21.46529961	8.720000267	47.45000076	56.16999817	25.0182991	44.24919891	15.92240047
2022-07-21 20:00:00	22.2105999	33.24000168	0.184264004	0.579999983	180.3500061	0.799740016	10.36390018	11.16359997	4.380000114	33.54999924	37.93000031	22.71949959	46.08620071	12.82940006
2022-07-21 21:00:00	9.671999931	14.19999981	0.165831998	0.360000014	190.4190063	0.588440001	3.477250099	4.065690041	1.220000029	16.48999977	17.70999908	24.41349983	35.41809845	11.32310009
2022-07-21 22:00:00	8.236399651	10.35999966	0.165766999	0.379999995	184.3939972	0.700829983	3.783649921	4.484489918	1.159999967	14.81000042	15.97000027	32.52420044	29.74679947	12.29139996
2022-07-21 23:00:00	6.781400204	5.78000021	0.169666007	0.389999986	168.348999	0.701520026	4.557199955	5.258699894	1.49000001	12.10999966	13.59000015	22.95549965	36.42340088	10.99909973
2022-07-22 00:00:00	6.087800026	4.429999828	0.169667006	0.340000004	160.3619995	0.752529979	3.905149937	4.657690048	0.850000024	6.46999979	7.320000172	20.03339958	18.84230042	10.92640018
2022-07-22 01:00:00	5.637000084	3.460000038	0.167136997	0.330000013	101.3610001	0.629939973	3.258140087	3.888079882				20.1257	16.91699982	11.23760033
2022-07-22 02:00:00	5.260799885	2.809999943	0.169844002	0.340000004	150.7369995	0.785390019	2.732889891	3.518280029	0.74000001	3.809999943	4.550000191	18.99010086	15.99989986	11.23099995
2022-07-22 03:00:00	5.385099888	2.24000001	0.162351996	0.340000004	126.8190002	1.122230053	2.566030025	3.688260078	0.910000026	3.180000067	4.090000153	18.32780075	16.16580009	11.46829987
2022-07-22 04:00:00	5.220300198	1.889999986	0.158517003	0.330000013	137.9759979	0.730570018	1.280490041	2.011070013	0.620000005	2.289999962	2.920000076	19.33749962	17.75099945	11.44159985
2022-07-22 05:00:00		1.679999948		0.340000004					0.949999988	2.529999971	3.480000019		15.24890041	
2022-07-22 06:00:00	5.113100052	1.399999976	0.158274993	0.460000008	115.276001	1.038190007	2.099940062	3.13812995	1.0	3.339999914	4.340000153	18.15870094	17.91699982	11.78289986
2022-07-22 07:00:00	5.087200165	1.309999943	0.161739007	0.409999996	114.9140015	0.892250001	2.720149994	3.612410069	2.099999905	6.699999809	8.81000042	20.50600052	17.58099937	12.23260021
2022-07-22 08:00:00	5.18930006	1.580000043	0.174772993	0.50999999	116.8069992	0.826709986	5.437399864	6.264100075	4.550000191	17.12999916	21.68000031	21.41379929	23.3362999	13.52540016
2022-07-22 09:00:00	5.778800011	2.529999971	0.241151005	0.769999981	92.98100281	2.698189974	19.84090042	22.53910065	6.019999981	30.37000084	36.38999939	26.75979996	17.57649994	15.9041996
2022-07-22 10:00:00	6.663000107	3.089999914	0.271245986	0.699999988	93.05200195	3.477710009	32.4878006	35.96549988	5.630000114	30.88999939	36.50999832	31.30809975	35.49779892	16.54540062
2022-07-22 11:00:00	7.462600231	4.130000114	0.257537007	0.639999986	135.6629944	2.238409996	28.10779953	30.34620094	4.829999924	30.65999985	35.49000168	32.14619827	39.92139816	16.17379951
2022-07-22 12:00:00	12.05249977	6.630000114	0.273211986	0.639999986	177.2299957	2.080369949	29.67959976	31.75989914	2.819999933	27.32999992	30.14999962	36.4681015	28.81679916	18.95429993
2022-07-22 13:00:00	22.98530006	33.22999954	0.221929997	0.560000002	207.6629944	1.772050023	19.68490028	21.45700073	2.720000029	26.64999962	29.37000084	36.27460098	38.08300018	18.08200073
2022-07-22 14:00:00	14.26379967	19.71999931	0.204225004	0.449999988	191.5209961	1.643919945	11.92949963	13.57349968	5.039999962	24.63999939	29.68000031	28.62010002	38.50189972	13.79699993
2022-07-22 15:00:00	16.68250084	21.20999908	0.214326993	0.550000012	182.0610046	1.637349963	14.48810005	16.12549973	5.760000229	28.32999992	34.09000015	28.37170029	32.91719818	14.17389965
2022-07-22 16:00:00	43.39260101	62.45000076	0.238492996	0.579999983	209.3220062	1.771190047	18.0503006	19.82150078	6.110000134	37.38000107	43.47999954	32.05799866	32.58060074	16.43370056
2022-07-22 17:00:00		88.27999878		0.620000005					6.039999962	38.63999939	44.68000031		39.82949829	
2022-07-22 18:00:00	44.63389969	74.63999939	0.190079004	0.660000026	200.2120056	1.79471004	21.23469925	23.02939987	6.239999771	39.99000168	46.22999954	33.55369949	48.41889954	19.22459984
2022-07-22 19:00:00	15.14089966	25.5	0.175869003	0.460000008	193.6560059	1.484660029	11.83909988	13.32369995	6.789999962	23.70000076	30.48999977	27.77680016	40.83810043	15.25580025
2022-07-22 20:00:00	19.2045002	24.87999916	0.173677996	0.75	227.5110016	1.204879999	5.171599865	6.37650013	2.109999895	20.96999931	23.07999992	30.01499939	28.91270065	16.46759987
2022-07-22 21:00:00	25.94009972	25.67000008	0.172904998	0.449999988	228.0890045	1.186210036	3.915489912	5.101699829	0.779999971	17.75	18.53000069	33.69839859	40.99129868	18.10330009
2022-07-22 22:00:00	16.77709961	17.09000015	0.175111994	0.460000008	207.798996	0.980260015	6.088399887	7.068699837	1.169999957	18.73999977	19.90999985	33.33539963	61.17399979	16.5041008
2022-07-22 23:00:00	12.01119995	12.43999958	0.178286001	0.419999987	185.348999	0.984589994	5.929999828	6.914599895	0.959999979	12.59000015	13.53999996	36.05400085	40.75130081	16.18350029
2022-07-23 00:00:00	9.909099579	9.039999962	0.178093001	0.409999996	176.7200012	1.035079956	4.637310028	5.672399998	1.019999981	8.340000153	9.359999657	27.24620056	36.92430115	15.70779991
2022-07-23 01:00:00	8.89260006	7.150000095	0.174080998	0.430000007	142.6089935	1.011729956	4.331980228	5.343699932	0.779999971	6.420000076	7.199999809	27.73089981	25.3321991	15.97439957
2022-07-23 02:00:00	7.950399876	57.84000015	0.171970993	0.430000007	167.2350006	1.031790018	3.907530069	4.939330101	0.730000019	4.71999979	5.449999809	28.03829956	28.66799927	15.9350996
2022-07-23 03:00:00	7.415699959	4.730000019	0.174516007	0.419999987	140.6970062	1.108399987	3.856600046	4.965000153	0.610000014	4.010000229	4.619999886	27.27809906	24.99979973	16.11020088
2022-07-23 04:00:00	7.429999828	3.839999914	0.173484996	0.439999998	139.7879944	1.222689986	3.262109995	4.484809875	0.769999981	3.50999999	4.28000021	27.83349991	24.99979973	16.13940048
2022-07-23 05:00:00		3.529999971		0.49000001					0.75999999	3.829999924	4.590000153		24.66790009	
2022-07-23 06:00:00	7.210299969	3.099999905	0.160965994	0.5	134.0850067	1.232030034	2.859960079	4.091989994	1.059999943	4.929999828	5.989999771	25.95789909	20.99990082	15.01019955
2022-07-23 07:00:00	7.214700222	3.160000086	0.167394996	0.460000008	128.6889954	1.14696002	3.696640015	4.843599796	2.5	9.609999657	12.10000038	25.64159966	21.08289909	15.59070015
2022-07-23 08:00:00	7.657599926	3.700000048	0.180476993	0.540000021	121.7850037	1.259699941	6.4927001	7.752399921	4.090000153	18.64999962	22.73999977	27.16600037	22.74690056	16.51059914
2022-07-23 09:00:00	8.019900322	4.739999771	0.216470003	0.839999974	110.348999	1.824790001	14.38710022	16.21179962	3.529999971	25.70000076	29.22999954	30.25489998	31.91290092	18.48040009
2022-07-23 10:00:00	9.015000343	6.03000021	0.246018007	0.839999974	116.8479996	2.319329977	23.77470016	26.09399986	3.660000086	28.38999939	32.06000137	37.48120117	42.24879837	20.20019913
2022-07-23 11:00:00	9.831999779	8.039999962	0.261435002	0.610000014	147.4799957	2.369479895	25.60199928	27.97139931	2.420000076	20.94000053	23.36000061	38.42630005	44.3362999	20.09309959
2022-07-23 12:00:00	11.06540012	9.550000191	0.253315985	0.639999986	186.7330017	1.85402	21.0272007	22.88129997	2.5	24.87999916	27.37999916	37.61190033	36.67350006	19.4598999
2022-07-23 13:00:00	10.76509953	9.329999924	0.212601006	0.660000026	189.576004	1.668480039	15.03829956	16.70680046	4.21999979	23.68000031	27.89999962	36.30080032	33.08319855	19.36420059
2022-07-23 14:00:00	8.709500313	6.869999886	0.190079004	0.529999971	167.9869995	1.650149941	11.43929958	13.08940029	5.079999924	21.67000008	26.75	29.18720055	33.83420181	18.13570023
2022-07-23 15:00:00	8.803999901	6.610000134	0.189434007	0.550000012	176.3869934	1.801789999	12.04389954	13.84570026	5.960000038	22.67000008	28.63999939	31.76070023	32.33169937	20.77079964
2022-07-23 16:00:00	8.774299622	6.099999905	0.196024001	0.550000012	184.3410034	1.50454998	11.20400047	12.70849991	3.130000114	19.77000046	22.90999985	33.54520035	35.91680145	23.08589935
2022-07-23 17:00:00		5.179999828		0.519999981					4.019999981	22.18000031	26.19000053		34.91690063	
2022-07-23 18:00:00	7.468999863	4.050000191	0.211651996	0.620000005	166.7019958	1.646340013	13.24129963	14.88770008	3.480000019	23.87000084	27.35000038	37.92869949	34.4151001	28.76309967
2022-07-23 19:00:00	7.214700222	3.809999943	0.218191996	0.779999971	167.5690002	1.624379992	13.61880016	15.2432003	4.570000172	35.25999832	39.84000015	36.86100006	38.83380127	27.54780006
2022-07-23 20:00:00	6.618899822	2.619999886	0.215341002	0.75	147.0399933	1.928030014	18.45750046	20.38549995	13.02000046	60.04999924	73.06999969	26.27000046	36.25329971	18.18810081
2022-07-23 21:00:00	6.541800022	2.200000048	0.234110996	0.649999976	131.5180054	2.224400043	22.93460083	25.1590004	2.839999914	36.15000153	38.99000168	27.64579964	29.2446003	18.18510056
2022-07-23 22:00:00	6.263400078	1.960000038	0.297621012	0.460000008	112.2160034	1.527549982	23.38610077	24.91360092	3.809999943	24.09000015	27.88999939	74.68900299	43.6637001	28.17630005
2022-07-23 23:00:00	5.865399837	1.779999971	0.244099006	0.460000008	123.125	1.342519999	16.05990028	17.40250015	1.090000033	9.470000267	10.56000042	56.95199966	49.50659943	25.00659943
2022-07-24 00:00:00	5.493199825	1.529999971	0.219497994	0.449999988	124.1110001	1.373999953	13.07310009	14.44719982	0.829999983	6.760000229	7.590000153	30.97680092	32.6692009	19.61079979
2022-07-24 01:00:00	5.464600086	1.440000057	0.233900994	0.479999989	141.7299957	1.229779959	11.00479984	12.23460007	0.899999976	5.900000095	6.800000191	28.05150032	28.83379936	19.58810043
2022-07-24 02:00:00	5.401800156	1.299999952	0.219981	0.479999989	135.3899994	1.300680041	8.171299934	9.472000122	0.939999998	4.420000076	5.360000134	27.26689911	26.3362999	19.60689926
2022-07-24 03:00:00	5.463799953	1.409999967	0.208285004	1.059999943	118.5039978	1.282699943	5.799499989	7.08220005	0.819999993	3.920000076	4.739999771	27.59970093	19.24900055	20.80800056
2022-07-24 04:00:00	5.662000179	1.480000019	0.200453997	0.469999999	113.447998	1.230129957	4.547120094	5.777299881	0.670000017	3.400000095	4.070000172	29.47190094	22.24900055	22.41150093
2022-07-24 05:00:00		1.75999999		0.529999971					0.569999993	3.380000114	3.950000048		24.75090027	
2022-07-24 06:00:00	5.441999912	1.820000052	0.199697003	0.50999999	102.8209991	1.436939955	4.447370052	5.884300232	1.149999976	4.710000038	5.860000134	29.9951992	22.00009918	23.51040077
2022-07-24 07:00:00	5.57859993	1.940000057	0.207431003	0.50999999	95.38400269	1.334050059	5.298099995	6.632199764	2.400000095	8.229999542	10.63000011	32.35900116	22.16609955	24.78549957
2022-07-24 08:00:00	5.903100014	1.899999976	0.255618989	0.589999974	90.29299927	1.453019977	8.177200317	9.630200386	4.150000095	12.92000008	17.06999969	35.0381012	23.91720009	26.73789978
2022-07-24 09:00:00	7.217899799	3.279999971	0.279816985	0.699999988	102.2060013	1.832569957	10.1328001	11.96539974	2.599999905	14.5	17.10000038	35.11539841	24.57649994	26.97940063
2022-07-24 10:00:00	15.63500023	21.35000038	0.294010997	0.850000024	129.6349945	1.949290037	12.52190018	14.47119999	3.140000105	17.95000076	21.09000015	37.99169922	42.08280182	28.81739998
2022-07-24 11:00:00	19.83720016	24.87999916	0.325493991	0.730000019	156.5859985	1.723639965	13.79310036	15.51669979	2.650000095	17.62000084	20.26000023	40.02429962	42.41889954	29.55690002
2022-07-24 12:00:00	27.85840034	37.91999817	0.285360008	0.660000026	178.1049957	1.839660048	12.12030029	13.9598999	2.380000114	17.29000092	19.65999985	37.59149933	36.89849854	28.33180046
2022-07-24 13:00:00	33.6189003	31.77000046	0.238073006	0.540000021	190.6649933	1.76236999	11.15600014	12.91839981	6.920000076	20.22999954	27.14999962	31.82019997	46.17050171	22.5048008
2022-07-24 14:00:00	35.36199951	50.54999924	0.227795005	0.680000007	193.3639984	1.774639964	11.54780006	13.32240009	6.309999943	25.54999924	31.86000061	31.3390007	37.24919891	21.60210037
2022-07-24 15:00:00	13.17150021	22.40999985	0.187307999	0.519999981	168.7070007	1.883589983	9.302200317	11.1857996	3.630000114	16.39999962	20.03000069	24.71809959	38.92160034	16.8409996
2022-07-24 16:00:00	13.81340027	15.27999973	0.179236993	0.560000002	172.0390015	1.770670056	9.527199745	11.29780006	10.02999973	26.17000008	36.20999908	21.41410065	27.00020027	15.3927002
2022-07-24 17:00:00		25.30999947		0.550000012					5.440000057	22.64999962	28.09000015		27.33209991	
2022-07-24 18:00:00		12.64999962		0.409999996					3.690000057	12.47999954	16.18000031		29.92130089	
2022-07-24 19:00:00	13.41699982	13.60000038	0.170020998	0.360000014	184.5070038	1.535850048	5.916200161	7.4520998	3.180000067	10.46000004	13.64000034	22.27409935	18.49850082	15.57890034
2022-07-24 20:00:00	13.34910011	13.78999996	0.154166996	0.449999988	183.5160065	1.439880013	4.183949947	5.623799801	1.320000052	11.77000046	13.09000015	20.25329971	24.99580002	13.5472002
2022-07-24 21:00:00	11.27670002	10.77000046	0.144903004	0.449999988	176.022995	1.228399992	4.061389923	5.289800167	1.610000014	15.68000031	17.29000092	19.73559952	34.58909988	12.60709953
2022-07-24 22:00:00	15.59729958	11.84000015	0.137556002	0.370000005	163.173996	1.381950021	3.905410051	5.287399769	1.779999971	13.27999973	15.06000042	18.36560059	19.49790001	11.73419952
2022-07-24 23:00:00	25.34149933	21.85000038	0.132063001	0.300000012	161.4369965	1.546049953	4.418729782	5.964799881	1.320000052	11.97999954	13.30000019	15.72809982	24.66790009	10.82229996
2022-07-25 00:00:00	23.81310081	26.34000015	0.139715999	0.310000002	147.5590057	1.596369982	5.626299858	7.222599983	1.389999986	7.039999962	8.430000305	16.84370041	20.91720009	11.19089985
2022-07-25 01:00:00	16.42469978	22.15999985	0.161063001	0.270000011	137.7949982	2.054080009	7.450300217	9.504400253	1.75999999	5.309999943	7.070000172	18.4803009	19.83419991	13.05270004
2022-07-25 02:00:00	11.87020016	16.55999947	0.145934001	0.270000011	125.4140015	2.451440096	7.06829977	9.519800186	2.029999971	5.050000191	7.070000172	15.8281002	18.16589928	11.68739986
2022-07-25 03:00:00	9.452699661	12.34000015	0.148721993	0.289999992	99.07299805	2.365499973	6.536699772	8.902199745	1.929999948	4.559999943	6.489999771	17.14690018	20.00020027	12.19470024
2022-07-25 04:00:00	8.246299744	9.300000191	0.147480994	0.310000002	92.56099701	2.158179998	5.451399803	7.609600067	1.74000001	4.03000021	5.769999981	15.98190022	19.58469963	12.33360004
2022-07-25 05:00:00		7.309999943		0.319999993					1.480000019	4.46999979	5.940000057		15.49860001	
2022-07-25 06:00:00	7.034399986	5.980000019	0.144388005	0.479999989	71.16500092	2.233570099	5.199399948	7.433000088	1.460000038	4.079999924	5.53000021	16.4279995	20.50209999	12.49009991
